"triplet_id","query_id","target_id1","target_id2"
5417,2417750,2339339,2339642
5418,2417750,2417264,2325287
5419,2417750,2417611,2327770
5420,2417750,2415238,2417264
5421,2321497,2323200,2317991
5422,2321497,2335912,2323200
5423,2321497,2417383,2414217
5424,2321497,2334822,2320636
5425,2321497,2342299,2318680
5426,2321497,2335912,2319134
5427,2321497,2334822,2329414
5428,2321497,2414217,2321427
5429,2321497,2336121,2335912
5430,2321497,2337766,2323200
5431,2317401,2331612,2342732
5432,2317401,2326375,2321926
5433,2317401,2329463,2341455
5434,2317401,2321907,2331612
5435,2317401,2417338,2321907
5436,2317401,2329221,2332622
5437,2317401,2415943,2411652
5438,2317401,2316089,2415943
5439,2317401,2331612,2341455
5440,2317401,2342732,2321926
5441,2321499,2332584,2334295
5442,2321499,2321082,2338190
5443,2321499,2318860,2329239
5444,2321499,2318860,2417848
5445,2321499,2338470,2332584
5446,2321499,2317063,2325520
5447,2321499,2320642,2332584
5448,2321499,2333670,2338470
5449,2321499,2331905,2338634
5450,2321499,2320642,2340526
5451,2417756,2318073,2412882
5452,2417756,2320095,2335078
5453,2417756,2333785,2320095
5454,2417756,2417928,2339329
5455,2417756,2333384,2328570
5456,2417756,2334439,2335078
5457,2417756,2319173,2319360
5458,2417756,2417928,2334926
5459,2417756,2319360,2335078
5460,2417756,2411518,2318073
5461,2325597,2321566,2321539
5462,2325597,2341839,2331792
5463,2325597,2331702,2321566
5464,2325597,2316511,2315840
5465,2325597,2321566,2323771
5466,2325597,2320407,2323452
5467,2325597,2331702,2340883
5468,2325597,2315840,2331792
5469,2325597,2412342,2417947
5470,2325597,2326909,2417291
5471,2315357,2316625,2332527
5472,2315357,2321277,2321983
5473,2315357,2335062,2329778
5474,2315357,2329778,2327667
5475,2315357,2323682,2335075
5476,2315357,2417720,2323682
5477,2315357,2342767,2328202
5478,2315357,2339490,2321277
5479,2315357,2323682,2327667
5480,2315357,2342767,2329778
5481,2323550,2343252,2325317
5482,2323550,2324536,2315623
5483,2323550,2326001,2412286
5484,2323550,2319255,2332700
5485,2323550,2417733,2335719
5486,2323550,2332700,2334160
5487,2323550,2326001,2341148
5488,2323550,2342399,2328992
5489,2323550,2315623,2325317
5490,2323550,2319255,2328524
5491,2323552,2334879,2338020
5492,2323552,2332345,2319975
5493,2323552,2414142,2335337
5494,2323552,2320772,2320877
5495,2323552,2338020,2320877
5496,2323552,2334879,2332331
5497,2323552,2319975,2320432
5498,2323552,2319267,2334879
5499,2323552,2327297,2338020
5500,2323552,2335337,2337521
5501,2415718,2315361,2315411
5502,2415718,2323837,2336300
5503,2415718,2327984,2340081
5504,2415718,2325088,2315361
5505,2415718,2315817,2336550
5506,2415718,2336158,2332961
5507,2415718,2315361,2334820
5508,2415718,2342650,2315361
5509,2415718,2332961,2326437
5510,2415718,2327984,2340978
5511,2327654,2328036,2416061
5512,2327654,2343651,2330415
5513,2327654,2343651,2332363
5514,2327654,2336037,2321919
5515,2327654,2321919,2342187
5516,2327654,2330415,2328036
5517,2327654,2317136,2342041
5518,2327654,2343459,2319270
5519,2327654,2318560,2343459
5520,2327654,2317136,2412914
5521,2325609,2318770,2416562
5522,2325609,2318770,2335187
5523,2325609,2342377,2342707
5524,2325609,2413038,2321053
5525,2325609,2333901,2417023
5526,2325609,2318770,2327065
5527,2325609,2338428,2416521
5528,2325609,2413038,2321919
5529,2325609,2321919,2414320
5530,2325609,2327510,2417023
5531,2315372,2414839,2329504
5532,2315372,2343546,2340536
5533,2315372,2411987,2343546
5534,2315372,2329504,2332124
5535,2315372,2332927,2332124
5536,2315372,2332927,2317175
5537,2315372,2332124,2320604
5538,2315372,2343546,2332927
5539,2315372,2327959,2332124
5540,2315372,2317637,2315605
5541,2329710,2336841,2335800
5542,2329710,2320479,2338229
5543,2329710,2321623,2338229
5544,2329710,2412498,2321623
5545,2329710,2338229,2321241
5546,2329710,2412498,2320251
5547,2329710,2324967,2341584
5548,2329710,2321623,2340959
5549,2329710,2320479,2320251
5550,2329710,2319953,2324397
5551,2417775,2329491,2322658
5552,2417775,2321601,2322658
5553,2417775,2411806,2343298
5554,2417775,2323069,2322445
5555,2417775,2416723,2329491
5556,2417775,2417231,2323069
5557,2417775,2322658,2340242
5558,2417775,2323069,2315587
5559,2417775,2417231,2329491
5560,2417775,2336281,2321601
5561,2321526,2412343,2321788
5562,2321526,2337169,2338000
5563,2321526,2412343,2323528
5564,2321526,2323528,2415210
5565,2321526,2412343,2338000
5566,2321526,2342612,2337169
5567,2321526,2412317,2415943
5568,2321526,2417380,2327429
5569,2321526,2342612,2321926
5570,2321526,2321195,2325691
5571,2417783,2328954,2341637
5572,2417783,2413135,2412480
5573,2417783,2340305,2413135
5574,2417783,2413135,2328373
5575,2417783,2412480,2340764
5576,2417783,2315931,2343154
5577,2417783,2341637,2321021
5578,2417783,2343154,2413135
5579,2417783,2319881,2340764
5580,2417783,2323681,2336400
5581,2319483,2323631,2323756
5582,2319483,2323108,2327116
5583,2319483,2328226,2323631
5584,2319483,2416061,2339510
5585,2319483,2326875,2328226
5586,2319483,2316905,2414622
5587,2319483,2338716,2320960
5588,2319483,2338716,2328289
5589,2319483,2341833,2320960
5590,2319483,2342401,2338716
5591,2337916,2413595,2413974
5592,2337916,2342063,2331852
5593,2337916,2315478,2417317
5594,2337916,2315478,2332293
5595,2337916,2413253,2330556
5596,2337916,2332293,2342063
5597,2337916,2417881,2412074
5598,2337916,2412074,2315817
5599,2337916,2413595,2325088
5600,2337916,2342063,2417881
5601,2337917,2334740,2341640
5602,2337917,2316426,2416941
5603,2337917,2321803,2334740
5604,2337917,2317254,2337766
5605,2337917,2316426,2321803
5606,2337917,2335977,2319495
5607,2337917,2320662,2317247
5608,2337917,2334740,2341771
5609,2337917,2334385,2331088
5610,2337917,2317247,2341771
5611,2339966,2416872,2315883
5612,2339966,2321697,2412863
5613,2339966,2416489,2324923
5614,2339966,2322870,2334491
5615,2339966,2338346,2340501
5616,2339966,2319921,2324923
5617,2339966,2412863,2329340
5618,2339966,2324923,2342948
5619,2339966,2316804,2415864
5620,2339966,2412609,2324022
5621,2413695,2324077,2413253
5622,2413695,2412292,2323001
5623,2413695,2342937,2334039
5624,2413695,2326856,2336886
5625,2413695,2414665,2416337
5626,2413695,2334039,2332994
5627,2413695,2326856,2337719
5628,2413695,2412292,2414665
5629,2413695,2412292,2413253
5630,2413695,2337719,2340578
5631,2333820,2321892,2322791
5632,2333820,2416865,2328624
5633,2333820,2326093,2342113
5634,2333820,2326093,2417487
5635,2333820,2411697,2338618
5636,2333820,2326093,2340697
5637,2333820,2326093,2322791
5638,2333820,2411697,2328624
5639,2333820,2337817,2327755
5640,2333820,2328624,2326093
5641,2315393,2330431,2321892
5642,2315393,2320260,2328658
5643,2315393,2320260,2336328
5644,2315393,2336328,2330431
5645,2315393,2320476,2328322
5646,2315393,2334375,2341580
5647,2315393,2336328,2415036
5648,2315393,2335715,2336057
5649,2315393,2336057,2334226
5650,2315393,2335715,2321892
5651,2333829,2317516,2332713
5652,2333829,2414478,2319705
5653,2333829,2325367,2333241
5654,2333829,2339256,2322906
5655,2333829,2317516,2319256
5656,2333829,2319256,2325367
5657,2333829,2342845,2414478
5658,2333829,2342845,2327758
5659,2333829,2319705,2416562
5660,2333829,2319705,2334294
5661,2325641,2329949,2335629
5662,2325641,2324863,2341419
5663,2325641,2341138,2327461
5664,2325641,2327461,2336489
5665,2325641,2341138,2330684
5666,2325641,2319601,2320803
5667,2325641,2327461,2329260
5668,2325641,2329260,2334702
5669,2325641,2324853,2321574
5670,2325641,2330684,2324853
5671,2333834,2322958,2342071
5672,2333834,2322958,2342056
5673,2333834,2326080,2417965
5674,2333834,2316689,2339053
5675,2333834,2324702,2342071
5676,2333834,2324702,2326080
5677,2333834,2342056,2415943
5678,2333834,2326080,2417380
5679,2333834,2333494,2412992
5680,2333834,2321195,2321898
5681,2317452,2337832,2318963
5682,2317452,2333007,2319461
5683,2317452,2335467,2322369
5684,2317452,2321265,2323497
5685,2317452,2335467,2337821
5686,2317452,2320252,2333007
5687,2317452,2337821,2332885
5688,2317452,2323497,2332024
5689,2317452,2332885,2416005
5690,2317452,2415204,2325964
5691,2317453,2332591,2335901
5692,2317453,2319377,2332591
5693,2317453,2414504,2332591
5694,2317453,2328944,2324798
5695,2317453,2328944,2341417
5696,2317453,2414504,2336387
5697,2317453,2329819,2335648
5698,2317453,2323319,2339670
5699,2317453,2328944,2322019
5700,2317453,2337825,2417145
5701,2317454,2321455,2316763
5702,2317454,2335620,2334386
5703,2317454,2341846,2328943
5704,2317454,2331064,2316280
5705,2317454,2316280,2330785
5706,2317454,2330785,2327290
5707,2317454,2341846,2326933
5708,2317454,2321455,2334386
5709,2317454,2330785,2331064
5710,2317454,2329484,2411552
5711,2417805,2316326,2316733
5712,2417805,2317232,2335112
5713,2417805,2316326,2324108
5714,2417805,2324108,2317232
5715,2417805,2320901,2412649
5716,2417805,2343638,2319958
5717,2417805,2336377,2317232
5718,2417805,2335112,2338151
5719,2417805,2333572,2320901
5720,2417805,2323262,2325348
5721,2337934,2327101,2327468
5722,2337934,2320737,2413032
5723,2337934,2330967,2328457
5724,2337934,2320737,2328457
5725,2337934,2327752,2416272
5726,2337934,2416272,2413032
5727,2337934,2327752,2320624
5728,2337934,2328457,2328468
5729,2337934,2327468,2330967
5730,2337934,2318939,2328457
5731,2335891,2326033,2326122
5732,2335891,2412701,2316903
5733,2335891,2324477,2412701
5734,2335891,2326206,2327904
5735,2335891,2337626,2327904
5736,2335891,2316903,2335713
5737,2335891,2337626,2317664
5738,2335891,2324375,2334360
5739,2335891,2323996,2334360
5740,2335891,2327037,2324768
5741,2417813,2330050,2416950
5742,2417813,2342879,2411582
5743,2417813,2343638,2316624
5744,2417813,2413156,2330050
5745,2417813,2315949,2411582
5746,2417813,2315949,2417805
5747,2417813,2343638,2413156
5748,2417813,2411582,2331880
5749,2417813,2415878,2331880
5750,2417813,2336091,2342879
5751,2325653,2417992,2334585
5752,2325653,2340146,2417992
5753,2325653,2329698,2417070
5754,2325653,2334585,2413852
5755,2325653,2320196,2337480
5756,2325653,2318134,2315954
5757,2325653,2320196,2340146
5758,2325653,2315954,2320196
5759,2325653,2338653,2332358
5760,2325653,2338653,2340290
5761,2317465,2320829,2416541
5762,2317465,2340331,2412411
5763,2317465,2343558,2337474
5764,2317465,2337474,2320829
5765,2317465,2416541,2319817
5766,2317465,2340331,2324300
5767,2317465,2316031,2327714
5768,2317465,2331135,2340331
5769,2317465,2336723,2335688
5770,2317465,2324300,2327714
5771,2331802,2337235,2412167
5772,2331802,2337212,2340947
5773,2331802,2337235,2329440
5774,2331802,2327106,2316680
5775,2331802,2416663,2319314
5776,2331802,2325087,2323827
5777,2331802,2329889,2326145
5778,2331802,2319006,2337115
5779,2331802,2340947,2322264
5780,2331802,2319314,2337115
5781,2315421,2414330,2416349
5782,2315421,2318650,2412954
5783,2315421,2324967,2340578
5784,2315421,2416349,2342227
5785,2315421,2340578,2416878
5786,2315421,2414792,2412054
5787,2315421,2337396,2416349
5788,2315421,2338239,2337785
5789,2315421,2343310,2414330
5790,2315421,2340578,2319482
5791,2325666,2331301,2315875
5792,2325666,2325041,2340521
5793,2325666,2317756,2343316
5794,2325666,2328868,2341946
5795,2325666,2334677,2317756
5796,2325666,2343228,2331301
5797,2325666,2343228,2341946
5798,2325666,2318279,2415292
5799,2325666,2337303,2343316
5800,2325666,2343316,2315875
5801,2323622,2416950,2343638
5802,2323622,2336261,2342759
5803,2323622,2336261,2333422
5804,2323622,2316006,2323068
5805,2323622,2327728,2339612
5806,2323622,2325348,2322920
5807,2323622,2326966,2329672
5808,2323622,2343638,2326819
5809,2323622,2327728,2325348
5810,2323622,2323068,2411582
5811,2315436,2342203,2415537
5812,2315436,2315975,2342203
5813,2315436,2326318,2338910
5814,2315436,2415069,2332111
5815,2315436,2342203,2413056
5816,2315436,2415537,2334063
5817,2315436,2317637,2334971
5818,2315436,2318245,2342203
5819,2315436,2328200,2318245
5820,2315436,2326318,2315445
5821,2417837,2327399,2414398
5822,2417837,2335266,2326036
5823,2417837,2329064,2328787
5824,2417837,2324429,2335629
5825,2417837,2319601,2327399
5826,2417837,2324853,2329064
5827,2417837,2324853,2321354
5828,2417837,2331593,2333277
5829,2417837,2414398,2319853
5830,2417837,2414896,2324853
5831,2337964,2322791,2335846
5832,2337964,2317202,2333630
5833,2337964,2414230,2412227
5834,2337964,2341859,2315889
5835,2337964,2414230,2333204
5836,2337964,2341859,2324967
5837,2337964,2412292,2324334
5838,2337964,2412227,2321241
5839,2337964,2340814,2323837
5840,2337964,2323837,2315889
5841,2319533,2415267,2316955
5842,2319533,2315411,2337143
5843,2319533,2338172,2341439
5844,2319533,2417881,2340546
5845,2319533,2315411,2325150
5846,2319533,2331662,2328010
5847,2319533,2326391,2413724
5848,2319533,2415267,2417206
5849,2319533,2341439,2316955
5850,2319533,2326391,2338172
5851,2415792,2339085,2337795
5852,2415792,2335075,2342761
5853,2415792,2316615,2324788
5854,2415792,2322308,2315953
5855,2415792,2331156,2322308
5856,2415792,2330166,2342987
5857,2415792,2342401,2333189
5858,2415792,2315368,2335075
5859,2415792,2315368,2337493
5860,2415792,2342761,2335371
5861,2319537,2336336,2335704
5862,2319537,2335758,2321894
5863,2319537,2417119,2328905
5864,2319537,2321894,2317811
5865,2319537,2411599,2329877
5866,2319537,2317306,2413561
5867,2319537,2417119,2338675
5868,2319537,2417119,2336858
5869,2319537,2326993,2335704
5870,2319537,2327085,2335704
5871,2413751,2325111,2321104
5872,2413751,2336660,2323154
5873,2413751,2323154,2317955
5874,2413751,2336360,2321849
5875,2413751,2323154,2323868
5876,2413751,2317955,2336660
5877,2413751,2343070,2342731
5878,2413751,2326866,2323154
5879,2413751,2321104,2338783
5880,2413751,2341835,2323604
5881,2327736,2333573,2329060
5882,2327736,2339617,2316480
5883,2327736,2336076,2332715
5884,2327736,2325442,2336782
5885,2327736,2339617,2332715
5886,2327736,2324026,2318336
5887,2327736,2319779,2316046
5888,2327736,2324026,2331688
5889,2327736,2325442,2336076
5890,2327736,2335631,2319779
5891,2413752,2318094,2318628
5892,2413752,2413889,2329020
5893,2413752,2329020,2417511
5894,2413752,2316136,2326125
5895,2413752,2334997,2341864
5896,2413752,2334371,2318628
5897,2413752,2417511,2340042
5898,2413752,2318783,2340851
5899,2413752,2329020,2326125
5900,2413752,2321849,2329973
5901,2335930,2414764,2325577
5902,2335930,2325577,2333486
5903,2335930,2338307,2325577
5904,2335930,2337066,2417066
5905,2335930,2416417,2330537
5906,2335930,2334015,2320958
5907,2335930,2343434,2325886
5908,2335930,2326775,2330781
5909,2335930,2325577,2417066
5910,2335930,2334015,2412995
5911,2325691,2326445,2341034
5912,2325691,2318276,2332244
5913,2325691,2341034,2318276
5914,2325691,2329822,2342612
5915,2325691,2329822,2343707
5916,2325691,2334792,2322823
5917,2325691,2330135,2338206
5918,2325691,2317846,2334792
5919,2325691,2341034,2342612
5920,2325691,2416303,2334792
5921,2417853,2416005,2337344
5922,2417853,2333524,2325709
5923,2417853,2412755,2416327
5924,2417853,2329524,2327305
5925,2417853,2335005,2322046
5926,2417853,2342558,2325709
5927,2417853,2416327,2326234
5928,2417853,2322046,2336649
5929,2417853,2416005,2333523
5930,2417853,2333524,2416005
5931,2325694,2334631,2316134
5932,2325694,2321591,2326276
5933,2325694,2326695,2416884
5934,2325694,2326695,2334631
5935,2325694,2319409,2343528
5936,2325694,2334631,2343614
5937,2325694,2416884,2317214
5938,2325694,2331632,2319409
5939,2325694,2316134,2414580
5940,2325694,2334809,2319409
5941,2333887,2412285,2330256
5942,2333887,2323645,2339216
5943,2333887,2318410,2330203
5944,2333887,2412755,2412285
5945,2333887,2417926,2319581
5946,2333887,2325521,2323653
5947,2333887,2412755,2325521
5948,2333887,2316347,2319581
5949,2333887,2319581,2323215
5950,2333887,2320400,2336155
5951,2315455,2340764,2335339
5952,2315455,2417284,2321356
5953,2315455,2335339,2335420
5954,2315455,2341705,2342874
5955,2315455,2339130,2322170
5956,2315455,2338606,2318191
5957,2315455,2341705,2319223
5958,2315455,2321356,2335843
5959,2315455,2417284,2321469
5960,2315455,2333911,2342874
5961,2340033,2337757,2341819
5962,2340033,2343670,2316089
5963,2340033,2321985,2320053
5964,2340033,2316089,2334974
5965,2340033,2318421,2343670
5966,2340033,2333248,2321907
5967,2340033,2339535,2417380
5968,2340033,2329659,2335464
5969,2340033,2417380,2327547
5970,2340033,2324573,2321898
5971,2411713,2331436,2321743
5972,2411713,2321894,2319839
5973,2411713,2326534,2319839
5974,2411713,2319839,2413106
5975,2411713,2338017,2320486
5976,2411713,2333644,2341779
5977,2411713,2411863,2341779
5978,2411713,2412592,2330450
5979,2411713,2330450,2335022
5980,2411713,2319839,2411703
5981,2342084,2331930,2341411
5982,2342084,2417104,2332272
5983,2342084,2343502,2317825
5984,2342084,2343502,2318145
5985,2342084,2323735,2331930
5986,2342084,2341411,2329469
5987,2342084,2316918,2343011
5988,2342084,2415827,2337121
5989,2342084,2318502,2411524
5990,2342084,2317825,2315543
5991,2417862,2316547,2343608
5992,2417862,2334615,2318092
5993,2417862,2327495,2331101
5994,2417862,2334615,2326314
5995,2417862,2334615,2343608
5996,2417862,2340546,2331662
5997,2417862,2415873,2341930
5998,2417862,2413724,2343501
5999,2417862,2327495,2343608
6000,2417862,2324200,2328010
6001,2323654,2322519,2332510
6002,2323654,2341088,2320624
6003,2323654,2417490,2335312
6004,2323654,2412495,2332510
6005,2323654,2322033,2315602
6006,2323654,2321647,2324479
6007,2323654,2328065,2328483
6008,2323654,2324479,2320445
6009,2323654,2324479,2417905
6010,2323654,2315602,2325963
6011,2327753,2317529,2322142
6012,2327753,2316701,2316519
6013,2327753,2321129,2329810
6014,2327753,2331147,2416327
6015,2327753,2331147,2326320
6016,2327753,2336741,2320256
6017,2327753,2322142,2320256
6018,2327753,2416327,2326320
6019,2327753,2339109,2336463
6020,2327753,2342897,2328727
6021,2327754,2326942,2414439
6022,2327754,2331166,2322928
6023,2327754,2414439,2415047
6024,2327754,2326942,2414434
6025,2327754,2330405,2415352
6026,2327754,2331166,2336038
6027,2327754,2329821,2335474
6028,2327754,2414439,2336201
6029,2327754,2336201,2336374
6030,2327754,2337887,2330405
6031,2325708,2333934,2322001
6032,2325708,2333934,2327526
6033,2325708,2324763,2340387
6034,2325708,2317790,2334809
6035,2325708,2331053,2330226
6036,2325708,2319192,2336271
6037,2325708,2341536,2317303
6038,2325708,2319192,2330226
6039,2325708,2316372,2340387
6040,2325708,2333934,2315690
6041,2323662,2417208,2338219
6042,2323662,2414965,2416334
6043,2323662,2343263,2315889
6044,2323662,2337885,2329045
6045,2323662,2329175,2417569
6046,2323662,2338081,2317441
6047,2323662,2338081,2337976
6048,2323662,2318159,2317441
6049,2323662,2329175,2416334
6050,2323662,2417569,2317441
6051,2315470,2330759,2322451
6052,2315470,2334652,2315736
6053,2315470,2334861,2337039
6054,2315470,2337885,2336527
6055,2315470,2337885,2330759
6056,2315470,2332986,2413902
6057,2315470,2337691,2340493
6058,2315470,2334861,2337691
6059,2315470,2329774,2330472
6060,2315470,2321443,2329329
6061,2413777,2341580,2414495
6062,2413777,2336304,2417487
6063,2413777,2414113,2326378
6064,2413777,2337156,2322655
6065,2413777,2333346,2322885
6066,2413777,2341606,2336183
6067,2413777,2333753,2341606
6068,2413777,2324158,2341580
6069,2413777,2322885,2338073
6070,2413777,2333057,2333346
6071,2327763,2329824,2315657
6072,2327763,2326268,2332053
6073,2327763,2326268,2323868
6074,2327763,2318004,2317498
6075,2327763,2412745,2342433
6076,2327763,2318455,2335976
6077,2327763,2332053,2319317
6078,2327763,2318455,2324067
6079,2327763,2337500,2323672
6080,2327763,2340599,2335182
6081,2417877,2325177,2340435
6082,2417877,2413893,2331968
6083,2417877,2323321,2413893
6084,2417877,2332504,2341543
6085,2417877,2414456,2320587
6086,2417877,2332544,2329811
6087,2417877,2320314,2324575
6088,2417877,2332544,2326515
6089,2417877,2341543,2340247
6090,2417877,2327129,2320587
6091,2335958,2335453,2331781
6092,2335958,2336257,2336329
6093,2335958,2320072,2319210
6094,2335958,2326525,2334973
6095,2335958,2318656,2322416
6096,2335958,2343473,2318656
6097,2335958,2325909,2317206
6098,2335958,2335453,2325909
6099,2335958,2336257,2336592
6100,2335958,2343571,2322416
6101,2335966,2337022,2328345
6102,2335966,2417608,2328345
6103,2335966,2318894,2326129
6104,2335966,2340819,2321793
6105,2335966,2317727,2327185
6106,2335966,2328121,2337022
6107,2335966,2326129,2334322
6108,2335966,2321793,2417608
6109,2335966,2327053,2327510
6110,2335966,2318894,2317727
6111,2333920,2342574,2315404
6112,2333920,2326014,2325321
6113,2333920,2330253,2332983
6114,2333920,2323783,2336591
6115,2333920,2322605,2336591
6116,2333920,2322605,2324923
6117,2333920,2330197,2326014
6118,2333920,2318331,2330197
6119,2333920,2323783,2324923
6120,2333920,2318331,2322605
6121,2323681,2412286,2316582
6122,2323681,2331991,2412286
6123,2323681,2331991,2327272
6124,2323681,2415713,2319223
6125,2323681,2327272,2319223
6126,2323681,2342569,2315455
6127,2323681,2328373,2412286
6128,2323681,2317545,2320525
6129,2323681,2338994,2342569
6130,2323681,2317660,2317545
6131,2413794,2332598,2318565
6132,2413794,2340347,2333460
6133,2413794,2414662,2323016
6134,2413794,2342371,2320092
6135,2413794,2333351,2332598
6136,2413794,2342371,2417145
6137,2413794,2323480,2332598
6138,2413794,2414662,2415702
6139,2413794,2323480,2332696
6140,2413794,2317610,2323480
6141,2329825,2324028,2319274
6142,2329825,2318428,2319274
6143,2329825,2336476,2319274
6144,2329825,2315486,2327931
6145,2329825,2323760,2334350
6146,2329825,2324429,2339374
6147,2329825,2315486,2324429
6148,2329825,2322680,2343436
6149,2329825,2416871,2336189
6150,2329825,2322680,2335999
6151,2342113,2322665,2340662
6152,2342113,2335047,2338300
6153,2342113,2412561,2417994
6154,2342113,2335047,2417994
6155,2342113,2340662,2321892
6156,2342113,2412561,2416865
6157,2342113,2335047,2323981
6158,2342113,2331272,2322665
6159,2342113,2412561,2316259
6160,2342113,2321892,2412561
6161,2315493,2334602,2324373
6162,2315493,2324919,2327674
6163,2315493,2316951,2415779
6164,2315493,2334602,2337462
6165,2315493,2415779,2417582
6166,2315493,2327528,2337462
6167,2315493,2332886,2325119
6168,2315493,2320925,2337462
6169,2315493,2417880,2316675
6170,2315493,2316675,2327528
6171,2321636,2336345,2317246
6172,2321636,2415669,2338634
6173,2321636,2417379,2336345
6174,2321636,2332195,2336345
6175,2321636,2317389,2317996
6176,2321636,2414588,2342181
6177,2321636,2414588,2417669
6178,2321636,2338634,2317389
6179,2321636,2414588,2325803
6180,2321636,2415669,2329242
6181,2411752,2320776,2328480
6182,2411752,2339681,2327352
6183,2411752,2343233,2324859
6184,2411752,2316257,2329583
6185,2411752,2416329,2335118
6186,2411752,2343233,2327352
6187,2411752,2342558,2416914
6188,2411752,2342558,2324859
6189,2411752,2416329,2336981
6190,2411752,2327352,2416764
6191,2413800,2414238,2417343
6192,2413800,2317778,2341427
6193,2413800,2327272,2317778
6194,2413800,2334669,2324580
6195,2413800,2333196,2327261
6196,2413800,2416102,2333196
6197,2413800,2334669,2319067
6198,2413800,2320112,2320289
6199,2413800,2326673,2327272
6200,2413800,2322458,2317778
6201,2413803,2327635,2416519
6202,2413803,2416886,2330315
6203,2413803,2416519,2415685
6204,2413803,2328097,2317955
6205,2413803,2323638,2317765
6206,2413803,2416532,2324065
6207,2413803,2317955,2412611
6208,2413803,2317955,2321667
6209,2413803,2340637,2330315
6210,2413803,2412611,2416532
6211,2417907,2338464,2412339
6212,2417907,2325451,2333091
6213,2417907,2341051,2329631
6214,2417907,2331631,2335595
6215,2417907,2331631,2342319
6216,2417907,2338464,2329315
6217,2417907,2335595,2322401
6218,2417907,2337919,2325451
6219,2417907,2331631,2338464
6220,2417907,2335595,2417197
6221,2333940,2332045,2341217
6222,2333940,2323323,2412297
6223,2333940,2414916,2315770
6224,2333940,2315770,2334359
6225,2333940,2342061,2336393
6226,2333940,2340043,2415652
6227,2333940,2337235,2336660
6228,2333940,2332045,2318698
6229,2333940,2342061,2414496
6230,2333940,2414916,2329444
6231,2342132,2416355,2328456
6232,2342132,2319201,2324897
6233,2342132,2331144,2320567
6234,2342132,2333813,2342545
6235,2342132,2327425,2326908
6236,2342132,2326908,2415800
6237,2342132,2322890,2337072
6238,2342132,2327342,2326908
6239,2342132,2333813,2326675
6240,2342132,2328456,2324221
6241,2411768,2339241,2325833
6242,2411768,2326143,2336486
6243,2411768,2319853,2339757
6244,2411768,2329064,2332940
6245,2411768,2329064,2413164
6246,2411768,2337393,2325833
6247,2411768,2329064,2331147
6248,2411768,2337393,2324522
6249,2411768,2341921,2339876
6250,2411768,2331278,2325833
6251,2327800,2339499,2343352
6252,2327800,2320406,2413186
6253,2327800,2342688,2322403
6254,2327800,2320045,2322772
6255,2327800,2325165,2416903
6256,2327800,2326272,2322772
6257,2327800,2320045,2413589
6258,2327800,2411924,2339622
6259,2327800,2416903,2334553
6260,2327800,2339499,2416903
6261,2317563,2416719,2414642
6262,2317563,2330760,2318776
6263,2317563,2318585,2315373
6264,2317563,2333795,2318585
6265,2317563,2416719,2329915
6266,2317563,2317267,2413068
6267,2317563,2317267,2323573
6268,2317563,2319800,2317267
6269,2317563,2322303,2335716
6270,2317563,2319360,2317267
6271,2319611,2416626,2415592
6272,2319611,2412397,2414115
6273,2319611,2341661,2412121
6274,2319611,2412121,2412397
6275,2319611,2415917,2414397
6276,2319611,2324955,2334749
6277,2319611,2338118,2335469
6278,2319611,2412397,2329177
6279,2319611,2333926,2336963
6280,2319611,2415917,2342535
6281,2331901,2333309,2326516
6282,2331901,2411697,2327644
6283,2331901,2333323,2333666
6284,2331901,2324604,2334287
6285,2331901,2411697,2329769
6286,2331901,2329769,2415342
6287,2331901,2324604,2411697
6288,2331901,2411697,2414380
6289,2331901,2329769,2328646
6290,2331901,2321760,2315978
6291,2315519,2326148,2338242
6292,2315519,2329443,2338242
6293,2315519,2325083,2329443
6294,2315519,2343020,2326148
6295,2315519,2341966,2324763
6296,2315519,2316439,2341966
6297,2315519,2336063,2416656
6298,2315519,2325083,2337213
6299,2315519,2343020,2337090
6300,2315519,2335925,2341966
6301,2317572,2333474,2330485
6302,2317572,2333474,2330594
6303,2317572,2327989,2319470
6304,2317572,2333474,2417264
6305,2317572,2335650,2416660
6306,2317572,2327605,2415005
6307,2317572,2317043,2322116
6308,2317572,2337247,2412723
6309,2317572,2319470,2326185
6310,2317572,2335650,2319470
6311,2329870,2325373,2322871
6312,2329870,2322978,2322111
6313,2329870,2322871,2323901
6314,2329870,2322871,2333950
6315,2329870,2340855,2316821
6316,2329870,2343039,2343546
6317,2329870,2332034,2322978
6318,2329870,2316821,2332034
6319,2329870,2332325,2321147
6320,2329870,2343039,2327544
6321,2336015,2342113,2323732
6322,2336015,2332293,2331697
6323,2336015,2412105,2332293
6324,2336015,2333193,2332293
6325,2336015,2317651,2412308
6326,2336015,2340798,2335047
6327,2336015,2333193,2322203
6328,2336015,2340798,2338073
6329,2336015,2328999,2412105
6330,2336015,2318832,2338073
6331,2327824,2343154,2330170
6332,2327824,2339652,2322353
6333,2327824,2333449,2336355
6334,2327824,2326611,2343154
6335,2327824,2412779,2321021
6336,2327824,2342399,2412286
6337,2327824,2322353,2327081
6338,2327824,2321021,2324765
6339,2327824,2340764,2326611
6340,2327824,2340764,2412779
6341,2319634,2329089,2317335
6342,2319634,2336286,2337768
6343,2319634,2316837,2417940
6344,2319634,2331471,2334677
6345,2319634,2417940,2334677
6346,2319634,2332038,2334677
6347,2319634,2332038,2338421
