,triplet_id,test_resnet_cosine,test_sbert,test_sbert_gen,o1,o2,both,neither,o3
4391,4476,0.5,0.5,0.5,1.0,1.0,2.0,0.0,2.0
4392,4477,0.75,0.25,0.25,3.0,1.0,0.0,0.0,0.0
4393,4478,,,,1.0,0.0,1.0,0.0,1.0
4394,4479,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
4395,4480,,,,1.0,0.0,0.0,0.0,0.0
4396,4481,,,,0.0,1.0,1.0,0.0,1.0
4397,4482,,,,1.0,0.0,1.0,0.0,1.0
4398,4483,,,,0.0,0.0,0.0,1.0,1.0
4399,4484,,,,0.0,0.0,0.0,2.0,2.0
4400,4485,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
4401,4486,,,,0.0,0.0,1.0,0.0,1.0
4402,4487,,,,0.0,0.0,0.0,2.0,2.0
4403,4488,,,,0.0,1.0,0.0,0.0,0.0
4404,4489,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.0,2.0,1.0,0.0,1.0
4405,4490,,,,0.0,1.0,0.0,0.0,0.0
4406,4491,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0
4407,4492,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,1.0,1.0
4408,4493,0.5,0.5,0.5,2.0,2.0,0.0,0.0,0.0
4409,4494,0.4,0.4,0.4,2.0,2.0,0.0,1.0,1.0
4410,4495,,,,0.0,1.0,1.0,0.0,1.0
4411,4496,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
4412,4497,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
4413,4498,,,,0.0,1.0,0.0,0.0,0.0
4414,4499,,,,1.0,0.0,0.0,1.0,1.0
4415,4500,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,2.0,0.0,0.0,0.0
4416,4501,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
4417,4502,,,,1.0,0.0,1.0,0.0,1.0
4418,4503,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
4419,4504,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,2.0,0.0,0.0,0.0
4420,4505,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
4421,4506,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
4422,4507,,,,0.0,1.0,0.0,0.0,0.0
4423,4508,0.3,0.3,0.7,3.0,1.0,1.0,0.0,1.0
4424,4509,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
4425,4510,,,,1.0,0.0,2.0,0.0,2.0
4426,4511,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0
4427,4512,,,,0.0,0.0,2.0,0.0,2.0
4428,4513,,,,0.0,0.0,1.0,0.0,1.0
4429,4514,0.125,0.875,0.875,3.0,0.0,1.0,0.0,1.0
4430,4515,,,,1.0,0.0,2.0,0.0,2.0
4431,4516,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,1.0,0.0,0.0,0.0
4432,4517,0.16666666666666666,0.8333333333333334,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
4433,4518,,,,0.0,1.0,1.0,0.0,1.0
4434,4519,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,1.0,0.0,0.0,0.0
4435,4520,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
4436,4521,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4437,4522,0.875,0.875,0.125,3.0,0.0,1.0,0.0,1.0
4438,4523,,,,0.0,1.0,1.0,0.0,1.0
4439,4524,,,,1.0,0.0,0.0,1.0,1.0
4440,4525,,,,1.0,0.0,0.0,0.0,0.0
4441,4526,0.125,0.625,0.125,0.0,2.0,1.0,1.0,2.0
4442,4527,,,,0.0,0.0,1.0,0.0,1.0
4443,4528,,,,0.0,0.0,1.0,2.0,3.0
4444,4529,,,,0.0,0.0,2.0,0.0,2.0
4445,4530,,,,0.0,0.0,0.0,2.0,2.0
4446,4531,,,,0.0,1.0,1.0,0.0,1.0
4447,4532,,,,0.0,1.0,0.0,1.0,1.0
4448,4534,,,,1.0,0.0,1.0,1.0,2.0
4449,4535,0.6666666666666666,0.0,0.0,0.0,2.0,0.0,1.0,1.0
4450,4536,,,,0.0,1.0,0.0,0.0,0.0
4451,4537,0.8333333333333334,0.16666666666666666,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
4452,4538,,,,0.0,1.0,0.0,1.0,1.0
4453,4539,,,,0.0,1.0,0.0,1.0,1.0
4454,4540,,,,0.0,1.0,2.0,1.0,3.0
4455,4541,0.9,0.1,0.9,0.0,4.0,1.0,0.0,1.0
4456,4542,0.125,0.625,0.625,2.0,0.0,1.0,1.0,2.0
4457,4543,0.8333333333333334,0.8333333333333334,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
4458,4544,,,,0.0,0.0,2.0,0.0,2.0
4459,4545,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
4460,4546,,,,0.0,1.0,2.0,0.0,2.0
4461,4547,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
4462,4548,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,2.0,0.0,0.0,0.0
4463,4549,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
4464,4550,1.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0
4465,4551,0.125,0.875,0.875,0.0,3.0,1.0,0.0,1.0
4466,4552,,,,0.0,1.0,0.0,0.0,0.0
4467,4553,,,,0.0,1.0,2.0,1.0,3.0
4468,4554,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.0,1.0,0.0,0.0,0.0
4469,4555,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
4470,4556,,,,0.0,1.0,1.0,0.0,1.0
4471,4557,,,,0.0,0.0,1.0,0.0,1.0
4472,4558,,,,0.0,0.0,1.0,0.0,1.0
4473,4559,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
4474,4560,,,,0.0,1.0,0.0,0.0,0.0
4475,4561,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
4476,4562,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
4477,4563,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4478,4564,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
4479,4565,,,,1.0,0.0,0.0,3.0,3.0
4480,4566,,,,0.0,0.0,0.0,4.0,4.0
4481,4567,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
4482,4568,,,,0.0,0.0,0.0,3.0,3.0
4483,4569,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
4484,4570,0.5,0.5,0.5,1.0,1.0,2.0,0.0,2.0
4485,4571,,,,0.0,1.0,0.0,0.0,0.0
4486,4572,,,,0.0,1.0,1.0,0.0,1.0
4487,4573,,,,0.0,0.0,2.0,0.0,2.0
4488,4574,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.0,2.0,1.0,0.0,1.0
4489,4575,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.0,1.0,0.0,0.0,0.0
4490,4576,,,,0.0,0.0,2.0,0.0,2.0
4491,4577,,,,0.0,0.0,1.0,0.0,1.0
4492,4578,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
4493,4579,0.1,0.9,0.9,4.0,0.0,1.0,0.0,1.0
4494,4580,,,,1.0,0.0,1.0,0.0,1.0
4495,4581,0.875,0.125,0.875,3.0,0.0,1.0,0.0,1.0
4496,4582,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
4497,4583,,,,0.0,0.0,1.0,0.0,1.0
4498,4584,,,,1.0,0.0,0.0,0.0,0.0
4499,4585,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0
4500,4586,,,,0.0,0.0,2.0,0.0,2.0
4501,4587,0.6,0.4,0.4,1.0,2.0,2.0,0.0,2.0
4502,4588,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0
4503,4589,,,,0.0,0.0,1.0,0.0,1.0
4504,4590,,,,0.0,1.0,0.0,0.0,0.0
4505,4591,0.16666666666666666,0.8333333333333334,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
4506,4592,0.25,0.25,0.75,0.0,2.0,2.0,0.0,2.0
4507,4593,0.875,0.125,0.125,3.0,0.0,1.0,0.0,1.0
4508,4594,,,,0.0,1.0,0.0,0.0,0.0
4509,4595,0.3333333333333333,0.6666666666666666,0.3333333333333333,1.0,2.0,0.0,0.0,0.0
4510,4596,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
4511,4597,0.6,0.4,0.6,3.0,2.0,0.0,0.0,0.0
4512,4598,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
4513,4599,0.875,0.125,0.875,0.0,3.0,1.0,0.0,1.0
4514,4600,,,,0.0,1.0,1.0,0.0,1.0
4515,4601,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
4516,4602,,,,1.0,0.0,0.0,0.0,0.0
4517,4603,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
4518,4604,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,2.0,1.0,0.0,1.0
4519,4606,0.25,0.25,0.25,1.0,1.0,0.0,2.0,2.0
4520,4608,0.75,0.25,0.75,3.0,1.0,0.0,0.0,0.0
4521,4609,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
4522,4610,0.375,0.375,0.375,1.0,1.0,1.0,1.0,2.0
4523,4611,,,,0.0,0.0,1.0,0.0,1.0
4524,4612,0.8,0.2,0.2,4.0,1.0,0.0,0.0,0.0
4525,4613,,,,1.0,0.0,0.0,1.0,1.0
4526,4614,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
4527,4615,,,,0.0,0.0,1.0,0.0,1.0
4528,4616,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
4529,4617,,,,1.0,0.0,1.0,0.0,1.0
4530,4618,0.625,0.375,0.375,2.0,1.0,1.0,0.0,1.0
4531,4619,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.0,2.0,1.0,0.0,1.0
4532,4620,0.5,0.1,0.5,2.0,0.0,1.0,2.0,3.0
4533,4621,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,2.0,1.0,0.0,1.0
4534,4622,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
4535,4623,,,,0.0,1.0,0.0,0.0,0.0
4536,4624,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
4537,4625,,,,0.0,0.0,1.0,1.0,2.0
4538,4626,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
4539,4627,,,,0.0,0.0,1.0,0.0,1.0
4540,4628,0.8333333333333334,0.16666666666666666,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
4541,4629,0.75,0.75,0.25,2.0,0.0,2.0,0.0,2.0
4542,4630,0.6666666666666666,0.3333333333333333,0.6666666666666666,2.0,1.0,0.0,0.0,0.0
4543,4631,,,,0.0,0.0,0.0,1.0,1.0
4544,4632,,,,0.0,0.0,1.0,0.0,1.0
4545,4633,,,,0.0,0.0,1.0,2.0,3.0
4546,4634,,,,0.0,0.0,1.0,3.0,4.0
4547,4635,,,,0.0,0.0,0.0,5.0,5.0
4548,4636,,,,0.0,0.0,0.0,5.0,5.0
4549,4637,,,,0.0,0.0,0.0,4.0,4.0
4550,4638,,,,0.0,0.0,1.0,1.0,2.0
4551,4639,,,,0.0,0.0,0.0,2.0,2.0
4552,4640,,,,1.0,0.0,0.0,4.0,4.0
4553,4641,0.6,0.6,0.4,2.0,1.0,2.0,0.0,2.0
4554,4642,,,,1.0,0.0,1.0,0.0,1.0
4555,4643,,,,0.0,0.0,2.0,0.0,2.0
4556,4644,,,,0.0,0.0,1.0,0.0,1.0
4557,4645,,,,1.0,0.0,2.0,0.0,2.0
4558,4646,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
4559,4647,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
4560,4648,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
4561,4649,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
4562,4650,0.875,0.125,0.125,0.0,3.0,1.0,0.0,1.0
4563,4651,,,,0.0,0.0,1.0,0.0,1.0
4564,4652,,,,0.0,1.0,0.0,0.0,0.0
4565,4653,,,,1.0,0.0,1.0,1.0,2.0
4566,4654,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,2.0,0.0,0.0,0.0
4567,4655,,,,0.0,1.0,0.0,0.0,0.0
4568,4656,,,,1.0,0.0,1.0,0.0,1.0
4569,4657,0.7,0.7,0.7,0.0,2.0,3.0,0.0,3.0
4570,4658,0.625,0.375,0.375,1.0,2.0,1.0,0.0,1.0
4571,4659,,,,0.0,1.0,1.0,1.0,2.0
4572,4660,,,,1.0,0.0,0.0,0.0,0.0
4573,4661,,,,0.0,1.0,1.0,0.0,1.0
4574,4662,,,,0.0,0.0,3.0,0.0,3.0
4575,4663,,,,1.0,0.0,2.0,0.0,2.0
4576,4664,,,,1.0,0.0,1.0,0.0,1.0
4577,4665,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
4578,4666,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.0,2.0,1.0,0.0,1.0
4579,4667,,,,1.0,0.0,0.0,0.0,0.0
4580,4668,,,,1.0,0.0,0.0,0.0,0.0
4581,4669,,,,1.0,0.0,1.0,0.0,1.0
4582,4670,0.625,0.375,0.375,2.0,1.0,1.0,0.0,1.0
4583,4671,,,,1.0,0.0,1.0,0.0,1.0
4584,4672,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
4585,4673,0.1,0.9,0.9,4.0,0.0,1.0,0.0,1.0
4586,4674,,,,0.0,1.0,1.0,0.0,1.0
4587,4675,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
4588,4677,0.5,0.5,0.5,1.0,1.0,2.0,0.0,2.0
4589,4678,,,,0.0,1.0,1.0,0.0,1.0
4590,4679,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
4591,4680,0.75,0.25,0.75,0.0,2.0,2.0,0.0,2.0
4592,4681,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0
4593,4682,,,,1.0,0.0,0.0,0.0,0.0
4594,4683,0.0,0.5,0.5,0.0,2.0,0.0,2.0,2.0
4595,4684,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,1.0,1.0
4596,4685,,,,0.0,0.0,1.0,1.0,2.0
4597,4686,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,0.0,1.0,1.0
4598,4687,,,,0.0,1.0,0.0,0.0,0.0
4599,4688,,,,1.0,0.0,0.0,4.0,4.0
4600,4689,,,,0.0,1.0,0.0,2.0,2.0
4601,4690,,,,1.0,0.0,0.0,1.0,1.0
4602,4691,,,,1.0,0.0,1.0,1.0,2.0
4603,4692,,,,0.0,0.0,2.0,0.0,2.0
4604,4693,,,,1.0,0.0,1.0,0.0,1.0
4605,4694,,,,1.0,0.0,1.0,0.0,1.0
4606,4695,,,,0.0,1.0,0.0,0.0,0.0
4607,4696,0.5,0.5,0.5,1.0,1.0,2.0,0.0,2.0
4608,4697,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0
4609,4698,,,,0.0,1.0,1.0,0.0,1.0
4610,4699,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
4611,4700,,,,1.0,0.0,1.0,0.0,1.0
4612,4701,0.8333333333333334,0.16666666666666666,0.16666666666666666,2.0,0.0,1.0,0.0,1.0
4613,4702,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
4614,4703,0.25,0.25,0.75,0.0,2.0,2.0,0.0,2.0
4615,4704,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
4616,4705,0.125,0.875,0.875,0.0,3.0,1.0,0.0,1.0
4617,4706,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
4618,4707,0.2,0.8,0.8,3.0,0.0,2.0,0.0,2.0
4619,4708,0.625,0.625,0.625,2.0,1.0,1.0,0.0,1.0
4620,4709,,,,1.0,0.0,2.0,0.0,2.0
4621,4710,0.7,0.3,0.3,1.0,3.0,1.0,0.0,1.0
4622,4711,0.16666666666666666,0.8333333333333334,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
4623,4712,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0
4624,4713,,,,0.0,0.0,0.0,2.0,2.0
4625,4714,0.8333333333333334,0.8333333333333334,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
4626,4715,,,,0.0,0.0,1.0,2.0,3.0
4627,4716,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0
4628,4717,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0
4629,4718,,,,0.0,1.0,0.0,0.0,0.0
4630,4719,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
4631,4720,,,,0.0,1.0,0.0,0.0,0.0
4632,4721,,,,0.0,0.0,2.0,0.0,2.0
4633,4722,0.75,0.25,0.75,2.0,0.0,2.0,0.0,2.0
4634,4723,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
4635,4724,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
4636,4726,0.3333333333333333,0.6666666666666666,0.3333333333333333,2.0,1.0,0.0,0.0,0.0
4637,4727,0.375,0.375,0.375,1.0,1.0,1.0,1.0,2.0
4638,4728,0.6,0.6,0.6,3.0,1.0,0.0,1.0,1.0
4639,4729,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0
4640,4730,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
4641,4731,,,,0.0,1.0,0.0,0.0,0.0
4642,4732,0.125,0.875,0.875,0.0,3.0,1.0,0.0,1.0
4643,4733,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0
4644,4734,,,,1.0,0.0,0.0,0.0,0.0
4645,4735,0.25,0.75,0.25,1.0,3.0,0.0,0.0,0.0
4646,4736,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.0,2.0,1.0,0.0,1.0
4647,4737,0.75,0.25,0.75,2.0,0.0,2.0,0.0,2.0
4648,4738,0.875,0.125,0.875,3.0,0.0,1.0,0.0,1.0
4649,4739,0.7,0.7,0.7,3.0,0.0,1.0,1.0,2.0
4650,4740,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
4651,4741,0.8,0.2,0.2,4.0,1.0,0.0,0.0,0.0
4652,4742,,,,1.0,0.0,0.0,1.0,1.0
4653,4743,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
4654,4744,,,,0.0,1.0,0.0,0.0,0.0
4655,4745,0.16666666666666666,0.8333333333333334,0.16666666666666666,2.0,0.0,1.0,0.0,1.0
4656,4746,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4657,4747,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
4658,4748,,,,0.0,0.0,1.0,0.0,1.0
4659,4749,0.875,0.125,0.875,0.0,3.0,1.0,0.0,1.0
4660,4750,0.3333333333333333,0.6666666666666666,0.6666666666666666,2.0,1.0,0.0,0.0,0.0
4661,4751,0.8333333333333334,0.8333333333333334,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
4662,4752,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
4663,4753,,,,0.0,0.0,2.0,0.0,2.0
4664,4754,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
4665,4755,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
4666,4756,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
4667,4757,,,,0.0,0.0,1.0,0.0,1.0
4668,4758,,,,0.0,1.0,2.0,1.0,3.0
4669,4759,,,,0.0,0.0,4.0,0.0,4.0
4670,4760,,,,1.0,0.0,1.0,0.0,1.0
4671,4761,0.6666666666666666,0.6666666666666666,0.3333333333333333,2.0,1.0,0.0,0.0,0.0
4672,4762,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0
4673,4763,,,,0.0,1.0,2.0,0.0,2.0
4674,4764,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,2.0,0.0,0.0,0.0
4675,4765,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
4676,4766,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
4677,4767,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
4678,4768,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
4679,4769,0.5,0.5,0.5,2.0,2.0,0.0,0.0,0.0
4680,4770,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
4681,4771,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
4682,4772,,,,1.0,0.0,0.0,0.0,0.0
4683,4773,0.875,0.125,0.875,3.0,0.0,1.0,0.0,1.0
4684,4774,0.2,0.6,0.6,3.0,1.0,0.0,1.0,1.0
4685,4775,,,,1.0,0.0,1.0,0.0,1.0
4686,4776,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
4687,4777,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
4688,4778,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
4689,4779,0.625,0.375,0.625,1.0,2.0,1.0,0.0,1.0
4690,4780,0.8333333333333334,0.8333333333333334,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
4691,4781,,,,0.0,1.0,0.0,0.0,0.0
4692,4782,,,,1.0,0.0,0.0,0.0,0.0
4693,4783,,,,1.0,0.0,2.0,0.0,2.0
4694,4784,0.16666666666666666,0.8333333333333334,0.16666666666666666,2.0,0.0,1.0,0.0,1.0
4695,4785,,,,0.0,0.0,2.0,0.0,2.0
4696,4786,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
4697,4787,0.1,0.9,0.1,4.0,0.0,1.0,0.0,1.0
4698,4788,,,,0.0,1.0,2.0,1.0,3.0
4699,4789,0.25,0.25,0.75,0.0,2.0,2.0,0.0,2.0
4700,4790,,,,1.0,0.0,1.0,0.0,1.0
4701,4791,0.1,0.9,0.9,4.0,0.0,1.0,0.0,1.0
4702,4793,,,,0.0,0.0,1.0,0.0,1.0
4703,4794,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
4704,4795,,,,0.0,0.0,1.0,0.0,1.0
4705,4796,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0
4706,4797,0.5,0.5,0.5,2.0,2.0,0.0,0.0,0.0
4707,4798,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
4708,4799,,,,1.0,0.0,1.0,1.0,2.0
4709,4800,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0
4710,4801,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
4711,4802,,,,0.0,1.0,1.0,0.0,1.0
4712,4803,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.0,2.0,1.0,0.0,1.0
4713,4804,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0
4714,4805,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,2.0,0.0,0.0,0.0
4715,4806,,,,1.0,0.0,0.0,1.0,1.0
4716,4807,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
4717,4808,,,,0.0,1.0,0.0,0.0,0.0
4718,4809,1.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0
4719,4810,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.0,2.0,1.0,0.0,1.0
4720,4811,,,,0.0,0.0,1.0,0.0,1.0
4721,4812,,,,0.0,1.0,1.0,1.0,2.0
4722,4813,,,,0.0,1.0,0.0,1.0,1.0
4723,4814,0.8,0.8,0.8,3.0,0.0,2.0,0.0,2.0
4724,4815,0.125,0.875,0.875,0.0,3.0,1.0,0.0,1.0
4725,4816,0.5,0.5,0.5,2.0,2.0,0.0,0.0,0.0
4726,4817,0.16666666666666666,0.8333333333333334,0.16666666666666666,2.0,0.0,1.0,0.0,1.0
4727,4818,,,,0.0,0.0,0.0,2.0,2.0
4728,4820,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
4729,4821,,,,0.0,1.0,1.0,0.0,1.0
4730,4822,,,,0.0,0.0,0.0,5.0,5.0
4731,4823,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0
4732,4824,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
4733,4825,,,,0.0,0.0,1.0,0.0,1.0
4734,4826,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0
4735,4827,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
4736,4828,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
4737,4829,,,,1.0,0.0,2.0,0.0,2.0
4738,4830,,,,1.0,0.0,1.0,3.0,4.0
4739,4831,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
4740,4832,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0
4741,4833,,,,1.0,0.0,0.0,1.0,1.0
4742,4834,,,,1.0,0.0,0.0,1.0,1.0
4743,4835,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
4744,4836,,,,0.0,0.0,1.0,1.0,2.0
4745,4837,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,1.0,0.0,0.0,0.0
4746,4838,0.6,0.4,0.4,2.0,3.0,0.0,0.0,0.0
4747,4839,,,,1.0,0.0,0.0,0.0,0.0
4748,4840,,,,1.0,0.0,0.0,1.0,1.0
4749,4841,,,,0.0,1.0,0.0,0.0,0.0
4750,4842,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
4751,4843,0.625,0.625,0.625,2.0,0.0,1.0,1.0,2.0
4752,4844,0.8333333333333334,0.16666666666666666,0.8333333333333334,2.0,0.0,1.0,0.0,1.0
4753,4845,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
4754,4846,,,,1.0,0.0,1.0,0.0,1.0
4755,4847,0.625,0.125,0.625,0.0,2.0,1.0,1.0,2.0
4756,4848,,,,0.0,1.0,1.0,0.0,1.0
4757,4849,,,,0.0,0.0,0.0,2.0,2.0
4758,4850,0.8,0.0,0.0,0.0,4.0,0.0,1.0,1.0
4759,4851,,,,0.0,1.0,2.0,0.0,2.0
4760,4852,,,,1.0,0.0,0.0,0.0,0.0
4761,4853,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0
4762,4854,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.0,2.0,1.0,0.0,1.0
4763,4855,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
4764,4856,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
4765,4857,0.6666666666666666,0.0,0.0,0.0,2.0,0.0,1.0,1.0
4766,4858,,,,1.0,0.0,0.0,1.0,1.0
4767,4859,0.125,0.625,0.125,2.0,0.0,1.0,1.0,2.0
4768,4860,,,,1.0,0.0,0.0,0.0,0.0
4769,4861,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
4770,4862,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
4771,4863,,,,0.0,1.0,0.0,0.0,0.0
4772,4864,,,,1.0,0.0,3.0,0.0,3.0
4773,4865,0.125,0.875,0.875,0.0,3.0,1.0,0.0,1.0
4774,4867,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
4775,4868,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0
4776,4869,0.125,0.875,0.875,0.0,3.0,1.0,0.0,1.0
4777,4870,,,,0.0,1.0,2.0,0.0,2.0
4778,4871,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.0,2.0,1.0,0.0,1.0
4779,4872,,,,0.0,1.0,2.0,0.0,2.0
