"id","user_id","answer","triplet_id"
30400,woong.ssang,0,2392
30409,epsilon.kim,0,9151
30414,woong.ssang,1,5082
30416,epsilon.kim,3,5694
30418,epsilon.kim,0,534
30422,epsilon.kim,1,4732
30434,woong.ssang,0,2852
30436,woong.ssang,0,4306
30444,edwin.kang,1,4443
30454,edwin.kang,1,2638
30459,edwin.kang,0,3941
30462,edwin.kang,1,3377
30464,edwin.kang,0,8154
30465,edwin.kang,0,5082
30480,edwin.kang,0,3839
30489,wookee3,0,747
30491,wookee3,1,196
30494,wookee3,0,8206
30500,wookee3,0,6189
30501,wookee3,0,3149
30502,wookee3,0,8690
30503,wookee3,1,9484
30504,wookee3,1,8969
30505,wookee3,0,1138
30506,wookee3,1,1153
30507,wookee3,1,7203
30508,wookee3,0,8198
30509,wookee3,1,6958
30510,wookee3,0,6569
30511,wookee3,0,4990
30512,wookee3,1,7341
30513,epsilon.kim,1,8209
30514,epsilon.kim,0,4466
30515,epsilon.kim,3,5982
30516,epsilon.kim,0,2600
30517,epsilon.kim,0,3577
30518,epsilon.kim,1,6696
30519,epsilon.kim,1,7767
30520,epsilon.kim,1,4273
30521,epsilon.kim,0,7978
30522,epsilon.kim,0,9499
30523,epsilon.kim,2,5242
30524,epsilon.kim,0,6484
30525,epsilon.kim,0,282
30526,epsilon.kim,1,2359
30527,epsilon.kim,0,806
30528,epsilon.kim,0,8260
30529,epsilon.kim,1,8450
30530,epsilon.kim,2,9709
30531,epsilon.kim,1,785
30532,epsilon.kim,1,7165
30533,epsilon.kim,0,9381
30534,epsilon.kim,1,7296
30535,epsilon.kim,0,3218
30536,epsilon.kim,1,7560
30537,epsilon.kim,1,2083
30538,epsilon.kim,1,2551
30539,epsilon.kim,1,165
30540,epsilon.kim,0,1006
30541,epsilon.kim,0,6122
30542,epsilon.kim,1,8581
30543,epsilon.kim,1,9477
30544,epsilon.kim,0,1714
30545,epsilon.kim,2,3920
30546,epsilon.kim,3,1888
30547,epsilon.kim,1,4747
30548,epsilon.kim,1,5300
30549,epsilon.kim,1,7314
30550,epsilon.kim,2,5295
30551,epsilon.kim,1,1482
30552,epsilon.kim,0,9079
30553,epsilon.kim,0,7589
30554,epsilon.kim,1,9250
30555,epsilon.kim,1,3102
30556,epsilon.kim,0,3104
30557,epsilon.kim,1,1844
30558,epsilon.kim,0,183
30559,epsilon.kim,0,7510
30560,epsilon.kim,1,7306
30561,epsilon.kim,0,8638
30562,epsilon.kim,1,5518
30563,epsilon.kim,0,5685
30564,epsilon.kim,3,175
30565,epsilon.kim,0,9031
30566,epsilon.kim,0,3255
30567,epsilon.kim,0,8036
30568,epsilon.kim,0,7086
30569,epsilon.kim,1,4811
30570,epsilon.kim,0,8198
30571,epsilon.kim,0,9494
30572,epsilon.kim,0,1796
30573,epsilon.kim,1,6603
30574,epsilon.kim,0,7573
30575,epsilon.kim,0,9937
30576,epsilon.kim,1,4050
30577,epsilon.kim,3,6579
30578,epsilon.kim,0,5604
30579,epsilon.kim,1,2245
30580,epsilon.kim,1,4560
30581,epsilon.kim,1,1020
30582,epsilon.kim,0,814
30583,epsilon.kim,3,6711
30584,epsilon.kim,3,4994
30585,epsilon.kim,1,2250
30586,epsilon.kim,0,918
30587,epsilon.kim,1,6474
30588,epsilon.kim,0,1576
30589,epsilon.kim,0,841
30590,epsilon.kim,0,7969
30591,epsilon.kim,0,7730
30592,epsilon.kim,0,9145
30593,epsilon.kim,0,9569
30594,epsilon.kim,0,2897
30595,epsilon.kim,1,1094
30596,epsilon.kim,0,4750
30597,epsilon.kim,1,5634
30598,epsilon.kim,0,3590
30599,epsilon.kim,3,7236
30600,epsilon.kim,0,7037
30601,epsilon.kim,0,1279
30602,epsilon.kim,0,7666
30603,epsilon.kim,0,4990
30604,epsilon.kim,0,2252
30605,epsilon.kim,1,4523
30606,epsilon.kim,0,2974
30607,epsilon.kim,1,3181
30608,epsilon.kim,1,4987
30609,epsilon.kim,0,809
30610,epsilon.kim,0,3119
30611,epsilon.kim,0,7852
30612,epsilon.kim,2,9685
30613,epsilon.kim,1,8908
30614,epsilon.kim,0,2914
30615,epsilon.kim,0,8032
30616,epsilon.kim,0,9769
30617,epsilon.kim,1,7885
30618,epsilon.kim,1,1289
30619,epsilon.kim,1,2194
30620,epsilon.kim,2,7748
30621,epsilon.kim,0,8534
30622,epsilon.kim,1,1882
30623,epsilon.kim,0,1642
30624,epsilon.kim,3,880
30625,epsilon.kim,0,5064
30626,epsilon.kim,1,4111
30627,epsilon.kim,0,7856
30628,epsilon.kim,0,1368
30629,epsilon.kim,0,5312
30630,epsilon.kim,0,6595
30631,epsilon.kim,3,6829
30632,epsilon.kim,1,9178
30633,epsilon.kim,0,3780
30634,epsilon.kim,2,5100
30635,epsilon.kim,2,9603
30636,epsilon.kim,0,3633
30637,epsilon.kim,0,9816
30638,epsilon.kim,0,8840
30639,epsilon.kim,0,1239
30640,epsilon.kim,2,2056
30641,epsilon.kim,1,5122
30642,epsilon.kim,2,4595
30643,epsilon.kim,0,4895
30644,epsilon.kim,1,6364
30645,epsilon.kim,2,1645
30646,epsilon.kim,1,4536
30647,epsilon.kim,1,3351
30648,epsilon.kim,0,6647
30649,epsilon.kim,0,9113
30650,epsilon.kim,1,9185
30651,epsilon.kim,0,6672
30652,epsilon.kim,0,560
30653,epsilon.kim,1,134
30654,epsilon.kim,0,5522
30655,epsilon.kim,0,9584
30656,epsilon.kim,1,6771
30657,epsilon.kim,2,1514
30658,epsilon.kim,1,8866
30659,epsilon.kim,2,8121
30660,epsilon.kim,0,7114
30661,epsilon.kim,0,4444
30662,epsilon.kim,0,9564
30663,epsilon.kim,1,354
30664,epsilon.kim,2,1821
30665,epsilon.kim,0,2198
30666,epsilon.kim,0,2434
30667,epsilon.kim,1,4238
30668,epsilon.kim,0,5170
30669,epsilon.kim,1,991
30670,epsilon.kim,1,2392
30671,epsilon.kim,1,7726
30672,epsilon.kim,0,9097
30673,epsilon.kim,1,4280
30674,epsilon.kim,0,3676
30675,epsilon.kim,0,3132
30676,epsilon.kim,0,9723
30677,epsilon.kim,0,5863
30678,epsilon.kim,0,2371
30679,epsilon.kim,1,7612
30680,epsilon.kim,1,4776
30681,epsilon.kim,0,254
30682,epsilon.kim,0,3378
30683,epsilon.kim,0,1129
30684,epsilon.kim,0,5639
30685,epsilon.kim,0,7073
30686,cjhan,0,7428
30687,epsilon.kim,2,1584
30688,cjhan,0,9844
30689,epsilon.kim,1,2253
30690,cjhan,1,114
30691,epsilon.kim,0,8591
30692,cjhan,1,175
30693,epsilon.kim,1,940
30694,epsilon.kim,1,163
30695,epsilon.kim,2,820
30696,epsilon.kim,1,6866
30697,cjhan,1,1876
30698,epsilon.kim,0,7304
30699,epsilon.kim,1,2555
30700,epsilon.kim,1,8312
30701,cjhan,1,4247
30702,epsilon.kim,0,6153
30703,epsilon.kim,1,4813
30704,epsilon.kim,1,7644
30705,epsilon.kim,0,1164
30706,epsilon.kim,2,1518
30707,epsilon.kim,2,5596
30708,epsilon.kim,1,1221
30709,epsilon.kim,1,736
30710,epsilon.kim,1,3882
30711,epsilon.kim,3,7647
30712,epsilon.kim,0,2433
30713,epsilon.kim,0,7831
30714,epsilon.kim,0,5991
30715,epsilon.kim,1,4
30716,epsilon.kim,1,6432
30717,epsilon.kim,1,4725
30718,epsilon.kim,1,1676
30719,epsilon.kim,1,8865
30720,epsilon.kim,1,4975
30721,epsilon.kim,0,9209
30722,epsilon.kim,3,4812
30723,epsilon.kim,1,2353
30724,epsilon.kim,0,3616
30725,epsilon.kim,0,9478
30726,epsilon.kim,1,8982
30727,epsilon.kim,3,5368
30728,epsilon.kim,1,1444
30729,epsilon.kim,3,3186
30730,epsilon.kim,0,2361
30731,epsilon.kim,0,538
30732,epsilon.kim,0,8809
30733,epsilon.kim,0,3306
30734,epsilon.kim,0,4025
30735,epsilon.kim,1,5358
30736,epsilon.kim,0,961
30737,epsilon.kim,0,9285
30738,epsilon.kim,3,4356
30739,epsilon.kim,0,8823
30740,epsilon.kim,0,6766
30741,epsilon.kim,0,9306
30742,epsilon.kim,0,2438
30743,epsilon.kim,0,8616
30744,epsilon.kim,1,3774
30745,epsilon.kim,0,2705
30746,epsilon.kim,1,2200
30747,epsilon.kim,1,3526
30748,epsilon.kim,0,4715
30749,epsilon.kim,0,9134
30750,epsilon.kim,1,6697
30751,epsilon.kim,3,6650
30752,epsilon.kim,0,1441
30753,epsilon.kim,0,4585
30754,epsilon.kim,1,3958
30755,epsilon.kim,3,3622
30756,epsilon.kim,0,3220
30757,epsilon.kim,1,6897
30758,epsilon.kim,0,105
30759,epsilon.kim,0,9801
30760,epsilon.kim,1,5365
30761,epsilon.kim,3,1852
30762,epsilon.kim,0,2806
30763,epsilon.kim,2,6497
30764,epsilon.kim,1,2011
30765,epsilon.kim,0,8672
30766,epsilon.kim,3,2192
30767,epsilon.kim,1,3699
30768,epsilon.kim,0,204
30769,epsilon.kim,1,995
30770,epsilon.kim,0,8132
30771,epsilon.kim,1,751
30772,epsilon.kim,1,7786
30773,epsilon.kim,1,4854
30774,epsilon.kim,1,1588
30775,epsilon.kim,1,5352
30776,epsilon.kim,1,7963
30777,epsilon.kim,0,7529
30778,epsilon.kim,1,4498
30779,epsilon.kim,1,5603
30780,epsilon.kim,0,7130
30781,epsilon.kim,2,2751
30782,epsilon.kim,1,7176
30783,epsilon.kim,1,3456
30784,epsilon.kim,1,3832
30785,epsilon.kim,0,2961
30786,epsilon.kim,0,3554
30787,epsilon.kim,0,979
30788,epsilon.kim,0,3926
30789,epsilon.kim,1,9005
30790,epsilon.kim,1,3249
30791,epsilon.kim,0,5169
30792,epsilon.kim,0,443
30793,epsilon.kim,0,6467
30794,epsilon.kim,2,7259
30795,epsilon.kim,0,450
30796,epsilon.kim,2,8622
30797,epsilon.kim,3,1837
30798,epsilon.kim,1,838
30799,epsilon.kim,0,834
30800,epsilon.kim,2,1694
30801,epsilon.kim,0,6536
30802,epsilon.kim,0,6912
30803,epsilon.kim,1,8171
30804,epsilon.kim,0,974
30805,epsilon.kim,1,2498
30806,epsilon.kim,1,9449
30807,epsilon.kim,0,1791
30808,epsilon.kim,2,6892
30809,epsilon.kim,0,3124
30810,epsilon.kim,1,374
30811,epsilon.kim,0,2819
30812,epsilon.kim,0,9081
30813,epsilon.kim,1,1998
30814,epsilon.kim,0,6212
30815,epsilon.kim,1,8694
30816,epsilon.kim,2,1745
30817,epsilon.kim,0,7795
30818,epsilon.kim,1,8018
30819,epsilon.kim,0,5278
30820,woong.ssang,0,4853
30821,epsilon.kim,1,4649
30822,epsilon.kim,0,1430
30823,woong.ssang,0,8751
30824,epsilon.kim,1,9309
30825,woong.ssang,0,1308
30826,epsilon.kim,1,8826
30827,woong.ssang,1,134
30828,epsilon.kim,1,9475
30829,epsilon.kim,1,1526
30830,woong.ssang,1,9827
30831,epsilon.kim,1,6881
30832,epsilon.kim,0,2504
30833,woong.ssang,0,3360
30834,epsilon.kim,0,1949
30835,epsilon.kim,1,8903
30836,epsilon.kim,0,4299
30837,epsilon.kim,1,3771
30838,woong.ssang,1,9147
30839,epsilon.kim,2,1975
30840,epsilon.kim,0,7052
30841,epsilon.kim,1,5390
30842,woong.ssang,0,1970
30843,epsilon.kim,0,2984
30844,epsilon.kim,1,9964
30845,woong.ssang,0,815
30846,epsilon.kim,1,1478
30847,epsilon.kim,0,4173
30848,woong.ssang,1,3549
30849,epsilon.kim,0,4475
30850,epsilon.kim,1,4923
30851,woong.ssang,0,2195
30852,epsilon.kim,0,1734
30853,epsilon.kim,1,6408
30854,epsilon.kim,0,401
30855,woong.ssang,0,7507
30856,epsilon.kim,1,3823
30857,epsilon.kim,3,3149
30858,woong.ssang,3,3142
30859,epsilon.kim,0,4695
30860,epsilon.kim,0,3286
30861,woong.ssang,0,6954
30862,epsilon.kim,0,7850
30863,epsilon.kim,1,2066
30864,epsilon.kim,0,2604
30865,epsilon.kim,1,7906
30866,epsilon.kim,1,4795
30867,woong.ssang,1,6148
30868,epsilon.kim,0,4793
30869,woong.ssang,0,8228
30870,epsilon.kim,1,4674
30871,epsilon.kim,1,5900
30872,epsilon.kim,1,2477
30873,epsilon.kim,0,15
30874,epsilon.kim,2,8188
30875,woong.ssang,0,9798
30876,epsilon.kim,2,9404
30877,woong.ssang,0,2508
30878,epsilon.kim,2,5016
30879,epsilon.kim,1,2608
30880,epsilon.kim,0,7294
30881,epsilon.kim,1,1131
30882,epsilon.kim,1,2732
30883,epsilon.kim,1,7092
30884,woong.ssang,0,8971
30885,epsilon.kim,0,56
30886,epsilon.kim,0,3770
30887,epsilon.kim,0,2016
30888,epsilon.kim,0,3329
30889,woong.ssang,2,7748
30890,epsilon.kim,2,364
30891,woong.ssang,0,4751
30892,epsilon.kim,1,1793
30893,woong.ssang,1,7041
30894,epsilon.kim,0,8444
30895,woong.ssang,0,1377
30896,epsilon.kim,2,4221
30897,epsilon.kim,1,7000
30898,epsilon.kim,1,6309
30899,woong.ssang,1,1844
30900,epsilon.kim,2,1218
30901,epsilon.kim,3,8411
30902,woong.ssang,2,1127
30903,woong.ssang,0,1441
30904,epsilon.kim,1,7680
30905,epsilon.kim,0,2197
30906,woong.ssang,0,4900
30907,epsilon.kim,0,2609
30908,woong.ssang,0,8874
30909,epsilon.kim,0,9046
30910,woong.ssang,1,2686
30911,epsilon.kim,1,3566
30912,epsilon.kim,1,6542
30913,woong.ssang,0,131
30914,epsilon.kim,1,4335
30915,epsilon.kim,1,2154
30916,epsilon.kim,0,985
30917,epsilon.kim,1,4552
30918,epsilon.kim,2,8315
30919,epsilon.kim,0,5449
30920,epsilon.kim,3,8157
30921,epsilon.kim,0,1378
30922,epsilon.kim,1,9158
30923,epsilon.kim,0,9842
30924,epsilon.kim,0,9510
30925,woong.ssang,3,9846
30926,epsilon.kim,2,6494
30927,epsilon.kim,1,981
30928,woong.ssang,3,7428
30929,epsilon.kim,1,1413
30930,epsilon.kim,1,9770
30931,epsilon.kim,1,1128
30932,woong.ssang,1,4053
30933,woong.ssang,0,9396
30934,epsilon.kim,0,8722
30935,woong.ssang,0,8312
30936,epsilon.kim,3,9349
30937,woong.ssang,0,2591
30938,epsilon.kim,1,3438
30939,epsilon.kim,1,2707
30940,woong.ssang,2,7910
30941,epsilon.kim,1,196
30942,epsilon.kim,0,3029
30943,woong.ssang,2,3104
30944,epsilon.kim,1,2532
30945,epsilon.kim,1,6296
30946,woong.ssang,1,8188
30947,epsilon.kim,0,9826
30948,woong.ssang,1,5016
30949,epsilon.kim,0,9814
30950,epsilon.kim,0,4348
30951,woong.ssang,2,9335
30952,epsilon.kim,0,3317
30953,epsilon.kim,0,8960
30954,epsilon.kim,0,1686
30955,woong.ssang,0,5629
30956,epsilon.kim,0,2455
30957,woong.ssang,0,1430
30958,epsilon.kim,0,3459
30959,epsilon.kim,3,4556
30960,epsilon.kim,0,9183
30961,epsilon.kim,0,3663
30962,woong.ssang,3,1114
30963,epsilon.kim,0,2591
30964,epsilon.kim,1,4361
30965,woong.ssang,1,9808
30966,epsilon.kim,1,1835
30967,epsilon.kim,2,5789
30968,woong.ssang,3,3989
30969,epsilon.kim,1,8807
30970,epsilon.kim,0,7254
30971,epsilon.kim,1,3361
30972,epsilon.kim,0,9303
30973,epsilon.kim,1,1890
30974,woong.ssang,2,9941
30975,epsilon.kim,0,4043
30976,epsilon.kim,0,8206
30977,epsilon.kim,1,9546
30978,epsilon.kim,3,2475
30979,woong.ssang,1,8130
30980,epsilon.kim,0,9633
30981,woong.ssang,1,4309
30982,epsilon.kim,1,3068
30983,epsilon.kim,1,3859
30984,woong.ssang,0,5606
30985,epsilon.kim,1,6270
30986,woong.ssang,0,1878
30987,epsilon.kim,1,5530
30988,woong.ssang,2,1479
30989,epsilon.kim,1,3527
30990,epsilon.kim,0,8699
30991,epsilon.kim,1,7970
30992,epsilon.kim,1,8061
30993,woong.ssang,1,5164
30994,epsilon.kim,1,8448
30995,epsilon.kim,0,4151
30996,epsilon.kim,0,1554
30997,woong.ssang,1,4795
30998,epsilon.kim,0,8952
30999,woong.ssang,1,1967
31000,epsilon.kim,1,3228
31001,epsilon.kim,2,7826
31002,woong.ssang,0,9499
31003,epsilon.kim,0,5458
31004,epsilon.kim,3,8418
31005,epsilon.kim,2,717
31006,woong.ssang,1,9999
31007,epsilon.kim,1,764
31008,epsilon.kim,2,5450
31009,woong.ssang,1,5161
31010,epsilon.kim,1,8463
31011,woong.ssang,0,6656
31012,epsilon.kim,1,4175
31013,epsilon.kim,0,1296
31014,woong.ssang,0,5797
31015,epsilon.kim,0,1414
31016,epsilon.kim,0,9607
31017,woong.ssang,1,6851
31018,epsilon.kim,1,7928
31019,epsilon.kim,1,2913
31020,epsilon.kim,1,634
31021,woong.ssang,0,4790
31022,epsilon.kim,1,1496
31023,woong.ssang,1,6451
31024,epsilon.kim,0,741
31025,woong.ssang,1,8916
31026,woong.ssang,1,5328
31027,epsilon.kim,2,8759
31028,woong.ssang,1,8875
31029,woong.ssang,1,8716
31030,epsilon.kim,2,9664
31031,epsilon.kim,0,890
31032,woong.ssang,1,3456
31033,epsilon.kim,0,5797
31034,woong.ssang,0,6274
31035,epsilon.kim,1,8137
31036,epsilon.kim,1,9873
31037,woong.ssang,1,5004
31038,epsilon.kim,1,8099
31039,epsilon.kim,2,5917
31040,epsilon.kim,1,3549
31041,woong.ssang,0,2683
31042,epsilon.kim,1,1410
31043,epsilon.kim,1,5130
31044,epsilon.kim,1,4165
31045,epsilon.kim,1,6250
31046,epsilon.kim,0,4618
31047,woong.ssang,1,972
31048,woong.ssang,0,1676
31049,epsilon.kim,3,490
31050,epsilon.kim,0,6478
31051,woong.ssang,0,2326
31052,epsilon.kim,1,8875
31053,woong.ssang,0,3770
31054,epsilon.kim,1,5408
31055,epsilon.kim,1,7601
31056,epsilon.kim,1,6439
31057,epsilon.kim,0,6470
31058,woong.ssang,1,5390
31059,epsilon.kim,2,5631
31060,epsilon.kim,0,553
31061,epsilon.kim,0,9061
31062,epsilon.kim,1,7117
31063,woong.ssang,0,1736
31064,epsilon.kim,0,7552
31065,epsilon.kim,1,6256
31066,epsilon.kim,1,3909
31067,epsilon.kim,2,2160
31068,woong.ssang,2,1240
31069,epsilon.kim,1,9397
31070,woong.ssang,2,8206
31071,epsilon.kim,1,3695
31072,epsilon.kim,1,3967
31073,epsilon.kim,1,5499
31074,woong.ssang,2,8624
31075,epsilon.kim,1,5129
31076,epsilon.kim,1,2038
31077,woong.ssang,2,2738
31078,epsilon.kim,1,1436
31079,epsilon.kim,0,242
31080,epsilon.kim,1,7155
31081,woong.ssang,0,4695
31082,epsilon.kim,1,9543
31083,woong.ssang,1,3902
31084,epsilon.kim,0,1839
31085,epsilon.kim,1,158
31086,epsilon.kim,1,8439
31087,epsilon.kim,2,1692
31088,woong.ssang,0,4377
31089,epsilon.kim,1,3701
31090,woong.ssang,1,3837
31091,epsilon.kim,1,1411
31092,epsilon.kim,0,8743
31093,woong.ssang,1,410
31094,epsilon.kim,1,9419
31095,woong.ssang,0,7605
31096,epsilon.kim,0,7843
31097,woong.ssang,0,6173
31098,epsilon.kim,0,8526
31099,epsilon.kim,1,5143
31100,woong.ssang,1,93
31101,epsilon.kim,1,2686
31102,epsilon.kim,2,9882
31103,woong.ssang,1,4498
31104,epsilon.kim,0,8742
31105,woong.ssang,0,4895
31106,epsilon.kim,1,162
31107,woong.ssang,0,282
31108,woong.ssang,0,2687
31109,woong.ssang,0,1642
31110,woong.ssang,0,4858
31111,woong.ssang,2,2154
31112,woong.ssang,0,1928
31113,woong.ssang,0,9338
31114,woong.ssang,2,9623
31115,woong.ssang,0,7529
31116,woong.ssang,1,3377
31117,woong.ssang,0,1554
31118,woong.ssang,1,5033
31119,woong.ssang,1,2643
31120,woong.ssang,1,9805
31121,woong.ssang,0,9061
31122,woong.ssang,0,4855
31123,woong.ssang,1,7637
31124,woong.ssang,0,4299
31125,woong.ssang,2,6253
31126,woong.ssang,0,648
31127,woong.ssang,0,2609
31128,woong.ssang,2,9769
31129,woong.ssang,1,7306
31130,woong.ssang,0,2938
31131,woong.ssang,1,7105
31132,woong.ssang,0,8825
31133,woong.ssang,1,9633
31134,woong.ssang,1,9964
31135,woong.ssang,1,8840
31136,woong.ssang,0,8282
31137,woong.ssang,0,2277
31138,woong.ssang,1,348
31139,woong.ssang,2,8584
31140,woong.ssang,1,6169
31141,woong.ssang,0,4249
31142,woong.ssang,2,2607
31143,woong.ssang,1,6332
31144,woong.ssang,1,9970
31145,woong.ssang,1,207
31146,woong.ssang,0,432
31147,woong.ssang,1,6474
31148,woong.ssang,0,4770
31149,woong.ssang,1,6958
31150,woong.ssang,1,1404
31151,woong.ssang,1,3751
31152,woong.ssang,1,3457
31153,woong.ssang,1,2707
31154,woong.ssang,1,6766
31155,woong.ssang,2,7432
31156,kloud.on,1,8839
31157,kloud.on,3,4173
31158,woong.ssang,2,2516
31159,kloud.on,1,4361
31160,woong.ssang,3,4360
31161,kloud.on,0,3171
31162,woong.ssang,0,7379
31163,kloud.on,1,2365
31164,kloud.on,1,4813
31165,woong.ssang,0,7155
31166,woong.ssang,0,443
31167,kloud.on,0,5280
31168,woong.ssang,0,3317
31169,kloud.on,0,5280
31170,kloud.on,0,1741
31171,woong.ssang,3,5368
31172,kloud.on,3,1741
31173,kloud.on,1,1741
31174,kloud.on,0,1741
31175,kloud.on,0,1741
31176,woong.ssang,3,8604
31177,woong.ssang,1,4379
31178,kloud.on,0,514
31179,woong.ssang,0,2942
31180,kloud.on,2,1743
31181,woong.ssang,0,2070
31182,woong.ssang,0,5659
31183,kloud.on,1,6156
31184,woong.ssang,0,117
31185,kloud.on,0,2195
31186,woong.ssang,2,2156
31187,kloud.on,1,6831
31188,woong.ssang,1,5159
31189,kloud.on,3,8047
31190,woong.ssang,0,3926
31191,woong.ssang,1,6579
31192,kloud.on,3,9046
31193,woong.ssang,1,6015
31194,woong.ssang,1,981
31195,kloud.on,1,4214
31196,woong.ssang,1,1774
31197,woong.ssang,0,7331
31198,kloud.on,2,1588
31199,kloud.on,1,3619
31200,kloud.on,0,779
31201,woong.ssang,1,6163
31202,kloud.on,3,3989
31203,woong.ssang,0,1242
31204,woong.ssang,2,549
31205,kloud.on,1,2738
31206,woong.ssang,0,6496
31207,woong.ssang,1,9948
31208,woong.ssang,1,6598
31209,kloud.on,3,1114
31210,woong.ssang,1,8159
31211,woong.ssang,0,3179
31212,kloud.on,1,7892
31213,kloud.on,1,7459
31214,kloud.on,0,5914
31215,kloud.on,2,1343
31216,kloud.on,0,7241
31217,kloud.on,0,4895
31218,kloud.on,1,3723
31219,kloud.on,2,4189
31220,kloud.on,2,2974
31221,kloud.on,0,8823
31222,kloud.on,0,2339
31223,kloud.on,1,8969
31224,kloud.on,1,3375
31225,kloud.on,2,9251
31226,kloud.on,1,1736
31227,kloud.on,3,4799
31228,kloud.on,2,7836
31229,kloud.on,1,1928
31230,kloud.on,2,5450
31231,kloud.on,0,4855
31232,kloud.on,1,7381
31233,kloud.on,1,4498
31234,kloud.on,1,7726
31235,kloud.on,1,7208
31236,kloud.on,0,6337
31237,kloud.on,1,9971
31238,kloud.on,1,9386
31239,kloud.on,2,2732
31240,kloud.on,0,823
31241,kloud.on,0,2509
31242,kloud.on,0,9716
31243,kloud.on,2,7709
31244,kloud.on,1,6472
31245,kloud.on,0,8215
31246,kloud.on,0,8638
31247,kloud.on,0,4781
31248,kloud.on,2,5436
31249,kloud.on,0,2504
31250,kloud.on,3,5952
31251,kloud.on,0,2367
31252,kloud.on,0,7452
31253,kloud.on,1,7141
31254,kloud.on,1,1960
31255,kloud.on,0,4478
31256,kloud.on,2,7529
31257,kloud.on,0,8869
31258,kloud.on,3,8604
31259,kloud.on,1,5164
31260,kloud.on,1,7331
31261,kloud.on,0,6860
31262,kloud.on,1,2470
31263,kloud.on,0,1124
31264,kloud.on,1,3751
31265,kloud.on,0,9524
31266,kloud.on,3,3149
31267,kloud.on,2,207
31268,kloud.on,1,7327
31269,kloud.on,1,3768
31270,kloud.on,2,4060
31271,kloud.on,3,9419
31272,kloud.on,1,8758
31273,kloud.on,1,838
31274,edwin.kang,0,540
31275,kloud.on,0,3648
31276,edwin.kang,0,9826
31277,kloud.on,0,6478
31278,edwin.kang,2,7353
31279,kloud.on,3,3633
31280,kloud.on,1,1070
31281,edwin.kang,1,9827
31282,edwin.kang,1,9332
31283,edwin.kang,0,5299
31284,kloud.on,3,1721
31285,kloud.on,1,9154
31286,edwin.kang,2,5295
31287,edwin.kang,2,8585
31288,kloud.on,1,1196
31289,edwin.kang,0,8557
31290,kloud.on,2,9829
31291,edwin.kang,2,1514
31292,kloud.on,3,8171
31293,edwin.kang,0,5449
31294,edwin.kang,2,2520
31295,kloud.on,2,3663
31296,kloud.on,1,7042
31297,edwin.kang,0,9281
31298,edwin.kang,1,7991
31299,kloud.on,3,2099
31300,kloud.on,1,8780
31301,edwin.kang,2,4997
31302,kloud.on,2,7856
31303,edwin.kang,0,3641
31304,kloud.on,0,3054
31305,kloud.on,0,7304
31306,edwin.kang,1,5687
31307,kloud.on,0,406
31308,edwin.kang,2,6594
31309,edwin.kang,1,4781
31310,kloud.on,0,5574
31311,edwin.kang,0,5278
31312,kloud.on,0,5173
31313,edwin.kang,2,538
31314,kloud.on,0,1936
31315,edwin.kang,1,3372
31316,edwin.kang,1,9154
31317,kloud.on,1,9129
31318,edwin.kang,3,7131
31319,kloud.on,3,8424
31320,kloud.on,0,8848
31321,edwin.kang,1,8208
31322,edwin.kang,0,1890
31323,kloud.on,2,8621
31324,edwin.kang,0,713
31325,edwin.kang,0,4253
31326,kloud.on,1,6148
31327,edwin.kang,1,1998
31328,edwin.kang,1,2470
31329,kloud.on,0,9145
31330,kloud.on,0,4734
31331,kloud.on,3,7481
31332,kloud.on,0,168
31333,kloud.on,2,6773
31334,kloud.on,1,525
31335,kloud.on,1,3800
31336,kloud.on,2,5631
31337,kloud.on,1,5639
31338,kloud.on,0,7851
31339,kloud.on,3,5163
31340,kloud.on,0,613
31341,kloud.on,2,9116
31342,kloud.on,0,8566
31343,kloud.on,0,450
31344,kloud.on,1,3351
31345,kloud.on,3,9607
31346,kloud.on,1,4912
31347,kloud.on,1,3456
31348,kloud.on,2,7826
31349,kloud.on,2,9814
31350,kloud.on,1,4595
31351,kloud.on,1,6373
31352,kloud.on,1,9822
31353,kloud.on,2,6333
31354,kloud.on,0,7843
31355,kloud.on,2,8475
31356,kloud.on,3,7217
31357,kloud.on,2,9941
31358,kloud.on,0,5079
31359,kloud.on,0,6439
31360,kloud.on,3,8655
31361,kloud.on,2,6171
31362,kloud.on,1,6613
31363,kloud.on,1,3442
31364,kloud.on,3,9709
31365,kloud.on,0,5312
31366,kloud.on,2,7347
31367,kloud.on,1,3692
31368,kloud.on,1,8450
31369,kloud.on,1,354
31370,kloud.on,0,1678
31371,kloud.on,2,7046
31372,kloud.on,3,7645
31373,kloud.on,2,8539
31374,kloud.on,0,1791
31375,kloud.on,2,5592
31376,kloud.on,0,7655
31377,kloud.on,1,5535
31378,kloud.on,2,2070
31379,kloud.on,1,5635
31380,kloud.on,2,2751
31381,kloud.on,0,1796
31382,kloud.on,1,268
31383,kloud.on,0,2063
31384,kloud.on,0,7357
31385,kloud.on,1,3707
31386,kloud.on,1,960
31387,kloud.on,0,9408
31388,kloud.on,1,158
31389,kloud.on,1,1526
31390,kloud.on,2,1576
31391,kloud.on,1,8137
31392,kloud.on,0,369
31393,kloud.on,0,5851
31394,kloud.on,0,5944
31395,kloud.on,1,736
31396,kloud.on,2,1029
31397,kloud.on,1,2915
31398,kloud.on,2,6323
31399,kloud.on,1,991
31400,kloud.on,1,9362
31401,kloud.on,2,6692
